OrderID,OrderDate,ShipDate,Region,Category,SubCategory,ProductName,CustomerName,Sales,Quantity,Discount,Profit,Year,Month,Profit %
ORD10597,3/4/24,3/10/24,West,Technology,Accessories,Accessories Model 9,Customer 7,294.00,2,0.2,21.57,2024,Mar,7.34%
ORD10598,4/24/22,4/26/22,East,Technology,Machines,Machines Model 1,Customer 45,205.48,5,0.2,4.9,2022,Apr,2.38%
ORD10599,4/20/23,4/27/23,East,Furniture,Chairs,Chairs Model 21,Customer 174,257.72,5,0.3,25.86,2023,Apr,10.03%
ORD10600,10/2/23,10/7/23,East,Office Supplies,Paper,Paper Model 16,Customer 105,652.61,6,0,96.63,2023,Oct,14.81%
ORD10601,7/16/24,7/19/24,West,Office Supplies,Binders,Binders Model 13,Customer 226,358.55,1,0.3,-9.78,2024,Jul,-2.73%
ORD10602,4/13/23,4/18/23,East,Technology,Machines,Machines Model 37,Customer 28,237.16,6,0.2,9.56,2023,Apr,4.03%
ORD10603,6/1/24,6/5/24,South,Furniture,Tables,Tables Model 45,Customer 242,166.54,6,0,5.6,2024,Jun,3.36%
ORD10604,9/13/23,9/15/23,East,Furniture,Tables,Tables Model 45,Customer 123,427.81,5,0.2,42.83,2023,Sep,10.01%
ORD10605,3/30/24,4/1/24,East,Furniture,Tables,Tables Model 16,Customer 49,124.03,5,0,7.1,2024,Mar,5.72%
ORD10606,7/18/24,7/20/24,South,Furniture,Chairs,Chairs Model 16,Customer 113,136.30,4,0,26.59,2024,Jul,19.51%
ORD10607,3/4/24,3/10/24,South,Furniture,Bookcases,Bookcases Model 17,Customer 22,240.84,6,0.3,-3.84,2024,Mar,-1.59%
ORD10608,6/7/22,6/11/22,West,Furniture,Tables,Tables Model 10,Customer 271,243.23,1,0,35.75,2022,Jun,14.70%
ORD10609,6/16/22,6/21/22,South,Technology,Accessories,Accessories Model 1,Customer 37,391.62,1,0.3,22.23,2022,Jun,5.68%
ORD10610,5/21/24,5/22/24,East,Technology,Machines,Machines Model 46,Customer 28,62.36,1,0.3,2.58,2024,May,4.14%
ORD10611,11/9/23,11/14/23,East,Technology,Accessories,Accessories Model 36,Customer 107,403.56,4,0.2,35.49,2023,Nov,8.79%
ORD10612,1/25/22,1/27/22,West,Technology,Accessories,Accessories Model 43,Customer 220,171.81,2,0,19.38,2022,Jan,11.28%
ORD10613,4/24/22,4/29/22,East,Furniture,Bookcases,Bookcases Model 6,Customer 123,243.56,5,0.1,24.57,2022,Apr,10.09%
ORD10614,5/20/24,5/27/24,Central,Furniture,Chairs,Chairs Model 20,Customer 152,165.53,3,0.1,13.47,2024,May,8.14%
ORD10615,6/1/22,6/5/22,East,Technology,Machines,Machines Model 6,Customer 39,194.73,3,0,21.27,2022,Jun,10.92%
ORD10616,2/14/22,2/15/22,South,Technology,Machines,Machines Model 30,Customer 209,208.40,5,0,44.62,2022,Feb,21.41%
ORD10617,8/3/24,8/8/24,East,Technology,Machines,Machines Model 4,Customer 16,72.41,2,0,2.15,2024,Aug,2.97%
ORD10618,11/18/23,11/24/23,Central,Furniture,Tables,Tables Model 29,Customer 131,211.90,1,0,28.67,2023,Nov,13.53%
ORD10619,12/25/23,12/27/23,Central,Office Supplies,Paper,Paper Model 25,Customer 49,124.65,3,0,43.41,2023,Dec,34.83%
ORD10620,6/16/22,6/20/22,Central,Furniture,Bookcases,Bookcases Model 18,Customer 128,104.87,6,0.2,18.28,2022,Jun,17.43%
ORD10621,1/14/22,1/18/22,Central,Technology,Phones,Phones Model 22,Customer 1,258.19,3,0,44.49,2022,Jan,17.23%
ORD10622,2/28/24,3/6/24,West,Furniture,Tables,Tables Model 7,Customer 19,223.81,1,0.3,-6.87,2024,Feb,-3.07%
ORD10623,4/25/24,5/2/24,Central,Office Supplies,Paper,Paper Model 5,Customer 276,334.79,6,0.1,21.3,2024,Apr,6.36%
ORD10624,5/5/22,5/9/22,West,Furniture,Chairs,Chairs Model 27,Customer 266,170.45,5,0,27.37,2022,May,16.06%
ORD10625,12/8/23,12/15/23,West,Technology,Phones,Phones Model 19,Customer 7,261.93,6,0,31.06,2023,Dec,11.86%
ORD10626,1/2/24,1/5/24,South,Office Supplies,Storage,Storage Model 40,Customer 86,611.62,1,0,72.72,2024,Jan,11.89%
ORD10627,12/9/23,12/15/23,Central,Office Supplies,Paper,Paper Model 2,Customer 47,355.88,2,0.1,43.46,2023,Dec,12.21%
ORD10628,12/9/23,12/16/23,West,Furniture,Bookcases,Bookcases Model 42,Customer 36,123.12,3,0.3,3.43,2023,Dec,2.79%
ORD10629,9/5/23,9/6/23,East,Technology,Accessories,Accessories Model 47,Customer 35,86.19,3,0,6.98,2023,Sep,8.10%
ORD10630,7/3/23,7/4/23,East,Furniture,Tables,Tables Model 47,Customer 253,340.71,1,0,49.28,2023,Jul,14.46%
ORD10631,10/26/23,10/31/23,East,Technology,Accessories,Accessories Model 17,Customer 156,243.78,4,0,40.55,2023,Oct,16.63%
ORD10632,2/9/23,2/13/23,East,Technology,Machines,Machines Model 30,Customer 176,302.88,2,0.2,7.36,2023,Feb,2.43%
ORD10633,11/27/22,12/4/22,East,Furniture,Chairs,Chairs Model 14,Customer 180,94.80,4,0,27,2022,Nov,28.48%
ORD10634,11/18/23,11/21/23,East,Office Supplies,Storage,Storage Model 6,Customer 81,378.23,1,0,42.7,2023,Nov,11.29%
ORD10635,3/12/24,3/18/24,West,Technology,Machines,Machines Model 3,Customer 74,222.59,3,0.1,10.78,2024,Mar,4.84%
ORD10636,5/8/23,5/9/23,West,Furniture,Tables,Tables Model 4,Customer 34,275.06,3,0,38.01,2023,May,13.82%
ORD10637,10/30/22,10/31/22,West,Office Supplies,Binders,Binders Model 9,Customer 190,148.50,3,0.1,2.13,2022,Oct,1.43%
ORD10638,3/17/24,3/23/24,East,Office Supplies,Paper,Paper Model 16,Customer 85,497.81,3,0,63.54,2024,Mar,12.76%
ORD10639,10/20/22,10/27/22,West,Office Supplies,Binders,Binders Model 49,Customer 197,185.10,2,0,31.55,2022,Oct,17.04%
ORD10640,5/23/24,5/26/24,East,Furniture,Bookcases,Bookcases Model 4,Customer 51,295.33,4,0.1,20.75,2024,May,7.03%
ORD10641,11/11/23,11/15/23,South,Office Supplies,Binders,Binders Model 29,Customer 250,221.73,3,0,32.13,2023,Nov,14.49%
ORD10642,4/29/22,4/30/22,East,Office Supplies,Storage,Storage Model 26,Customer 61,298.42,6,0.2,16.24,2022,Apr,5.44%
ORD10643,5/12/23,5/16/23,East,Furniture,Chairs,Chairs Model 8,Customer 98,435.81,4,0.2,20.46,2023,May,4.69%
ORD10644,3/11/22,3/14/22,Central,Office Supplies,Paper,Paper Model 36,Customer 30,127.18,4,0,10.33,2022,Mar,8.12%
ORD10645,3/15/22,3/20/22,South,Furniture,Tables,Tables Model 8,Customer 31,161.79,6,0,28.49,2022,Mar,17.61%
ORD10646,8/24/24,8/28/24,West,Technology,Phones,Phones Model 33,Customer 162,461.23,2,0.3,-11.77,2024,Aug,-2.55%
ORD10647,8/6/22,8/7/22,South,Furniture,Tables,Tables Model 47,Customer 68,493.03,3,0.2,39.79,2022,Aug,8.07%
ORD10648,3/18/22,3/25/22,West,Office Supplies,Storage,Storage Model 18,Customer 185,375.10,3,0,53.87,2022,Mar,14.36%
ORD10649,3/11/22,3/12/22,West,Technology,Accessories,Accessories Model 33,Customer 6,209.11,4,0.1,6.4,2022,Mar,3.06%
ORD10650,10/5/23,10/11/23,East,Technology,Phones,Phones Model 35,Customer 120,200.61,6,0.2,16.86,2023,Oct,8.40%
ORD10651,3/2/24,3/6/24,West,Technology,Machines,Machines Model 25,Customer 165,244.54,2,0.1,23.29,2024,Mar,9.52%
ORD10652,1/29/24,1/30/24,West,Office Supplies,Storage,Storage Model 2,Customer 235,191.78,6,0,35.62,2024,Jan,18.57%
ORD10653,7/12/24,7/18/24,Central,Furniture,Tables,Tables Model 29,Customer 72,205.95,2,0,30.56,2024,Jul,14.84%
ORD10654,5/9/24,5/11/24,West,Office Supplies,Storage,Storage Model 5,Customer 206,490.26,3,0.3,-5.1,2024,May,-1.04%
ORD10655,1/26/22,2/1/22,West,Furniture,Chairs,Chairs Model 5,Customer 245,340.21,3,0.2,10.59,2022,Jan,3.11%
ORD10656,1/18/23,1/23/23,West,Technology,Accessories,Accessories Model 13,Customer 241,272.49,6,0,23.61,2023,Jan,8.66%
ORD10657,7/26/22,7/29/22,East,Office Supplies,Paper,Paper Model 27,Customer 91,91.14,2,0.1,14.38,2022,Jul,15.78%
ORD10658,12/18/22,12/22/22,Central,Technology,Machines,Machines Model 50,Customer 83,183.11,1,0.3,10.15,2022,Dec,5.54%
ORD10659,9/2/22,9/9/22,South,Furniture,Chairs,Chairs Model 31,Customer 288,151.12,5,0.1,13.68,2022,Sep,9.05%
ORD10660,7/16/23,7/22/23,East,Office Supplies,Binders,Binders Model 18,Customer 214,121.29,3,0,10.1,2023,Jul,8.33%
ORD10661,6/2/22,6/4/22,East,Technology,Phones,Phones Model 11,Customer 120,308.20,5,0.1,38.9,2022,Jun,12.62%
ORD10662,3/9/23,3/11/23,Central,Furniture,Bookcases,Bookcases Model 37,Customer 115,318.07,4,0.2,34.72,2023,Mar,10.92%
ORD10663,5/30/24,6/1/24,East,Technology,Accessories,Accessories Model 4,Customer 224,469.65,6,0.2,6.45,2024,May,1.37%
ORD10664,7/25/24,8/1/24,Central,Furniture,Chairs,Chairs Model 49,Customer 90,180.51,3,0,31.72,2024,Jul,17.57%
ORD10665,6/10/24,6/12/24,Central,Office Supplies,Binders,Binders Model 43,Customer 263,74.66,5,0.2,-17.48,2024,Jun,-23.41%
ORD10666,8/21/23,8/22/23,Central,Office Supplies,Binders,Binders Model 34,Customer 286,260.52,4,0.3,-2.37,2023,Aug,-0.91%
ORD10667,7/17/22,7/21/22,South,Furniture,Bookcases,Bookcases Model 12,Customer 131,263.47,3,0.3,-7.27,2022,Jul,-2.76%
ORD10668,10/21/23,10/23/23,East,Office Supplies,Paper,Paper Model 45,Customer 30,376.96,5,0.1,42.11,2023,Oct,11.17%
ORD10669,10/2/23,10/8/23,East,Office Supplies,Binders,Binders Model 29,Customer 244,321.32,6,0.1,38.94,2023,Oct,12.12%
ORD10670,12/15/22,12/21/22,Central,Technology,Machines,Machines Model 15,Customer 221,493.06,2,0.2,9.76,2022,Dec,1.98%
ORD10671,4/2/22,4/4/22,West,Technology,Accessories,Accessories Model 24,Customer 185,410.97,4,0,65.82,2022,Apr,16.02%
ORD10672,1/25/23,1/31/23,West,Office Supplies,Paper,Paper Model 18,Customer 58,125.86,2,0,16.04,2023,Jan,12.74%
ORD10673,2/6/22,2/11/22,East,Furniture,Tables,Tables Model 31,Customer 299,277.20,5,0.2,7.76,2022,Feb,2.80%
ORD10674,4/11/23,4/14/23,South,Technology,Machines,Machines Model 21,Customer 90,360.07,3,0.1,32.46,2023,Apr,9.01%
ORD10675,4/10/24,4/14/24,South,Technology,Phones,Phones Model 24,Customer 60,174.70,6,0,26.69,2024,Apr,15.28%
ORD10676,9/12/24,9/18/24,West,Office Supplies,Storage,Storage Model 46,Customer 101,67.58,6,0,5.65,2024,Sep,8.36%
ORD10677,1/14/23,1/21/23,East,Office Supplies,Storage,Storage Model 39,Customer 233,213.19,3,0,40.56,2023,Jan,19.03%
ORD10678,5/20/24,5/26/24,South,Technology,Phones,Phones Model 47,Customer 288,245.94,2,0,34.75,2024,May,14.13%
ORD10679,10/6/22,10/7/22,West,Furniture,Chairs,Chairs Model 1,Customer 89,152.03,2,0,21.4,2022,Oct,14.08%
ORD10680,8/24/22,8/26/22,East,Office Supplies,Storage,Storage Model 8,Customer 43,227.96,2,0,4.28,2022,Aug,1.88%
ORD10681,8/15/24,8/16/24,East,Furniture,Chairs,Chairs Model 34,Customer 179,193.85,4,0.1,11.16,2024,Aug,5.76%
ORD10682,11/24/22,11/27/22,Central,Office Supplies,Storage,Storage Model 4,Customer 43,102.85,4,0.1,18.16,2022,Nov,17.66%
ORD10683,9/28/22,9/30/22,East,Office Supplies,Binders,Binders Model 45,Customer 135,156.20,1,0.3,6.1,2022,Sep,3.91%
ORD10684,5/15/22,5/22/22,South,Technology,Accessories,Accessories Model 10,Customer 97,173.43,3,0.3,-8.15,2022,May,-4.70%
ORD10685,9/12/23,9/17/23,South,Furniture,Chairs,Chairs Model 19,Customer 9,193.64,6,0.2,19.26,2023,Sep,9.95%
ORD10686,8/23/22,8/26/22,West,Furniture,Tables,Tables Model 13,Customer 232,140.76,1,0,8.89,2022,Aug,6.32%
ORD10687,4/3/24,4/7/24,South,Furniture,Bookcases,Bookcases Model 9,Customer 7,104.53,1,0.2,4.24,2024,Apr,4.06%
ORD10688,7/17/22,7/22/22,West,Furniture,Chairs,Chairs Model 49,Customer 133,105.76,6,0.2,-4.21,2022,Jul,-3.98%
ORD10689,5/29/23,6/2/23,East,Technology,Machines,Machines Model 15,Customer 13,273.58,3,0,45.42,2023,May,16.60%
ORD10690,8/15/22,8/20/22,West,Office Supplies,Binders,Binders Model 12,Customer 105,158.03,6,0.2,5.13,2022,Aug,3.25%
ORD10691,11/15/22,11/21/22,West,Office Supplies,Binders,Binders Model 30,Customer 174,399.11,2,0,75.79,2022,Nov,18.99%
ORD10692,4/26/24,5/2/24,South,Technology,Machines,Machines Model 21,Customer 268,135.48,6,0.1,5,2024,Apr,3.69%
ORD10693,1/9/24,1/12/24,Central,Furniture,Bookcases,Bookcases Model 4,Customer 167,231.67,3,0,34.18,2024,Jan,14.75%
ORD10694,6/11/23,6/13/23,South,Furniture,Chairs,Chairs Model 2,Customer 102,211.27,6,0,29.5,2023,Jun,13.96%
ORD10695,11/25/22,11/26/22,South,Technology,Machines,Machines Model 34,Customer 160,346.31,5,0.1,24.08,2022,Nov,6.95%
ORD10696,3/5/24,3/6/24,South,Furniture,Bookcases,Bookcases Model 28,Customer 248,699.77,1,0.3,-6.85,2024,Mar,-0.98%
ORD10697,3/10/22,3/13/22,Central,Technology,Machines,Machines Model 31,Customer 215,134.64,2,0.2,-9.45,2022,Mar,-7.02%
ORD10698,2/28/24,3/5/24,East,Office Supplies,Storage,Storage Model 7,Customer 234,424.88,4,0.1,50.92,2024,Feb,11.98%
ORD10699,3/31/22,4/6/22,West,Office Supplies,Binders,Binders Model 5,Customer 239,354.75,1,0.3,-13.31,2022,Mar,-3.75%
ORD10700,12/2/23,12/7/23,Central,Furniture,Tables,Tables Model 28,Customer 267,300.19,6,0,36.49,2023,Dec,12.16%
ORD10701,3/29/22,3/31/22,East,Office Supplies,Storage,Storage Model 19,Customer 70,110.43,1,0,14.37,2022,Mar,13.01%
ORD10702,6/27/23,6/28/23,South,Technology,Phones,Phones Model 11,Customer 123,71.40,3,0,13.84,2023,Jun,19.38%
ORD10703,6/27/22,7/1/22,East,Office Supplies,Storage,Storage Model 16,Customer 235,309.06,3,0.1,12.34,2022,Jun,3.99%
ORD10704,9/22/24,9/27/24,South,Furniture,Chairs,Chairs Model 15,Customer 95,150.21,3,0.2,4.09,2024,Sep,2.72%
ORD10705,9/11/23,9/18/23,West,Office Supplies,Paper,Paper Model 48,Customer 100,100.68,4,0,17.48,2023,Sep,17.36%
ORD10706,7/26/24,7/30/24,East,Furniture,Bookcases,Bookcases Model 17,Customer 263,187.66,3,0,47.95,2024,Jul,25.55%
ORD10707,4/26/23,5/3/23,Central,Technology,Phones,Phones Model 12,Customer 175,263.24,5,0.1,23.44,2023,Apr,8.90%
ORD10708,12/1/23,12/3/23,West,Technology,Accessories,Accessories Model 37,Customer 177,183.33,1,0,26.74,2023,Dec,14.59%
ORD10709,1/11/22,1/18/22,Central,Office Supplies,Storage,Storage Model 15,Customer 163,283.81,1,0,46.27,2022,Jan,16.30%
ORD10710,4/18/24,4/21/24,Central,Office Supplies,Paper,Paper Model 26,Customer 194,141.18,3,0.3,-3.06,2024,Apr,-2.17%
ORD10711,10/18/22,10/19/22,West,Furniture,Chairs,Chairs Model 42,Customer 27,355.53,6,0.2,4.82,2022,Oct,1.36%
ORD10712,6/29/24,7/5/24,Central,Furniture,Chairs,Chairs Model 25,Customer 224,273.56,3,0.1,9.92,2024,Jun,3.63%
ORD10713,5/9/24,5/12/24,East,Furniture,Chairs,Chairs Model 23,Customer 89,182.18,5,0.1,6.81,2024,May,3.74%
ORD10714,5/18/24,5/21/24,East,Furniture,Bookcases,Bookcases Model 36,Customer 234,186.45,6,0.3,6.34,2024,May,3.40%
ORD10715,8/26/24,8/29/24,Central,Office Supplies,Paper,Paper Model 24,Customer 128,310.86,6,0,51.94,2024,Aug,16.71%
ORD10716,3/7/22,3/8/22,West,Furniture,Tables,Tables Model 24,Customer 37,80.89,1,0,13.43,2022,Mar,16.60%
ORD10717,9/22/23,9/23/23,South,Office Supplies,Storage,Storage Model 41,Customer 206,318.09,1,0,29.2,2023,Sep,9.18%
ORD10718,11/15/22,11/22/22,South,Office Supplies,Paper,Paper Model 21,Customer 177,104.86,3,0.3,2.46,2022,Nov,2.35%
ORD10719,1/22/24,1/29/24,East,Office Supplies,Storage,Storage Model 39,Customer 266,227.25,3,0.3,5.87,2024,Jan,2.58%
ORD10720,3/12/22,3/16/22,West,Office Supplies,Paper,Paper Model 14,Customer 186,334.29,1,0,51.63,2022,Mar,15.44%
ORD10721,7/10/23,7/13/23,East,Technology,Machines,Machines Model 30,Customer 292,89.05,1,0.3,-8.13,2023,Jul,-9.13%
ORD10722,3/19/23,3/20/23,West,Technology,Phones,Phones Model 34,Customer 149,362.56,4,0,42.08,2023,Mar,11.61%
ORD10723,4/20/24,4/25/24,East,Technology,Accessories,Accessories Model 15,Customer 188,156.76,1,0,25.21,2024,Apr,16.08%
ORD10724,6/23/24,6/29/24,South,Office Supplies,Binders,Binders Model 13,Customer 168,67.80,4,0,-0.35,2024,Jun,-0.52%
ORD10725,11/6/22,11/9/22,East,Technology,Machines,Machines Model 43,Customer 74,279.78,2,0.2,12.95,2022,Nov,4.63%
ORD10726,9/12/23,9/16/23,East,Technology,Phones,Phones Model 37,Customer 186,613.04,2,0,102.56,2023,Sep,16.73%
ORD10727,2/24/22,2/25/22,West,Furniture,Bookcases,Bookcases Model 33,Customer 237,345.64,1,0.3,12.62,2022,Feb,3.65%
ORD10728,8/13/24,8/15/24,South,Technology,Phones,Phones Model 2,Customer 218,232.26,2,0,31.06,2024,Aug,13.37%
ORD10729,5/20/22,5/25/22,West,Technology,Accessories,Accessories Model 27,Customer 111,95.87,5,0.1,9.15,2022,May,9.54%
ORD10730,6/10/23,6/16/23,Central,Office Supplies,Binders,Binders Model 46,Customer 85,188.65,1,0,36.58,2023,Jun,19.39%
ORD10731,2/6/24,2/13/24,West,Furniture,Bookcases,Bookcases Model 15,Customer 90,234.11,3,0,22.5,2024,Feb,9.61%
ORD10732,7/14/24,7/21/24,South,Furniture,Bookcases,Bookcases Model 46,Customer 111,354.24,6,0,59.16,2024,Jul,16.70%
ORD10733,10/7/22,10/14/22,East,Office Supplies,Storage,Storage Model 29,Customer 45,301.36,1,0.2,6.27,2022,Oct,2.08%
ORD10734,6/8/24,6/9/24,Central,Technology,Machines,Machines Model 30,Customer 88,319.79,4,0,63.89,2024,Jun,19.98%
ORD10735,10/17/23,10/19/23,West,Technology,Accessories,Accessories Model 15,Customer 83,258.74,4,0,36.03,2023,Oct,13.93%
ORD10736,6/9/24,6/13/24,Central,Office Supplies,Storage,Storage Model 11,Customer 112,96.00,4,0.1,-8.97,2024,Jun,-9.34%
ORD10737,4/2/23,4/3/23,East,Furniture,Chairs,Chairs Model 33,Customer 152,239.26,5,0.1,2.08,2023,Apr,0.87%
ORD10738,7/8/22,7/12/22,South,Office Supplies,Paper,Paper Model 18,Customer 242,107.42,5,0.2,8.67,2022,Jul,8.07%
ORD10739,6/15/23,6/17/23,West,Office Supplies,Storage,Storage Model 15,Customer 38,383.98,5,0,53.89,2023,Jun,14.03%
ORD10740,12/27/22,1/2/23,Central,Office Supplies,Binders,Binders Model 47,Customer 218,256.29,4,0,50.63,2022,Dec,19.75%
ORD10741,12/10/22,12/13/22,South,Technology,Machines,Machines Model 37,Customer 281,154.63,4,0,25.49,2022,Dec,16.48%
ORD10742,1/7/22,1/8/22,South,Technology,Accessories,Accessories Model 28,Customer 153,397.67,3,0.3,-1.22,2022,Jan,-0.31%
ORD10743,6/10/22,6/15/22,West,Technology,Machines,Machines Model 41,Customer 188,381.72,6,0,64.52,2022,Jun,16.90%
ORD10744,11/26/23,12/3/23,West,Office Supplies,Paper,Paper Model 22,Customer 81,305.17,5,0.3,8.3,2023,Nov,2.72%
ORD10745,7/17/23,7/22/23,East,Office Supplies,Storage,Storage Model 9,Customer 14,301.10,2,0.1,43.93,2023,Jul,14.59%
ORD10746,9/24/23,9/27/23,Central,Office Supplies,Paper,Paper Model 34,Customer 11,175.40,4,0.1,42.26,2023,Sep,24.09%
ORD10747,12/25/22,12/30/22,East,Technology,Accessories,Accessories Model 22,Customer 131,127.93,6,0.2,6.26,2022,Dec,4.89%
ORD10748,2/1/23,2/6/23,Central,Technology,Machines,Machines Model 25,Customer 35,147.46,3,0,0.6,2023,Feb,0.41%
ORD10749,1/7/23,1/14/23,Central,Technology,Machines,Machines Model 19,Customer 254,230.27,1,0.1,15.51,2023,Jan,6.74%
ORD10750,6/14/22,6/20/22,West,Office Supplies,Binders,Binders Model 4,Customer 72,329.68,1,0,59.71,2022,Jun,18.11%
ORD10751,5/31/22,6/3/22,Central,Furniture,Chairs,Chairs Model 8,Customer 55,314.70,1,0.2,25.21,2022,May,8.01%
ORD10752,8/27/24,8/29/24,South,Technology,Machines,Machines Model 13,Customer 21,108.72,1,0,15.98,2024,Aug,14.70%
ORD10753,2/6/24,2/10/24,West,Technology,Accessories,Accessories Model 39,Customer 65,106.42,4,0,3.43,2024,Feb,3.22%
ORD10754,9/27/24,9/30/24,East,Furniture,Chairs,Chairs Model 3,Customer 12,322.80,1,0,45.32,2024,Sep,14.04%
ORD10755,12/2/22,12/8/22,South,Technology,Machines,Machines Model 11,Customer 55,240.93,2,0,49.06,2022,Dec,20.36%
ORD10756,7/5/22,7/7/22,Central,Technology,Accessories,Accessories Model 8,Customer 223,237.27,6,0,45.98,2022,Jul,19.38%
ORD10757,11/30/22,12/4/22,South,Office Supplies,Paper,Paper Model 2,Customer 90,176.69,4,0,33.03,2022,Nov,18.69%
ORD10758,6/19/22,6/21/22,South,Furniture,Tables,Tables Model 34,Customer 18,379.21,6,0,65.26,2022,Jun,17.21%
ORD10759,3/12/24,3/16/24,South,Technology,Machines,Machines Model 2,Customer 173,282.43,1,0.2,20.24,2024,Mar,7.17%
ORD10760,11/8/23,11/12/23,West,Technology,Phones,Phones Model 32,Customer 90,185.11,1,0.3,29.24,2023,Nov,15.80%
ORD10761,12/6/23,12/10/23,East,Furniture,Bookcases,Bookcases Model 24,Customer 213,433.89,6,0,61.57,2023,Dec,14.19%
ORD10762,12/24/23,12/30/23,Central,Furniture,Bookcases,Bookcases Model 31,Customer 297,164.84,4,0.2,-15.76,2023,Dec,-9.56%
ORD10763,8/9/24,8/14/24,Central,Furniture,Tables,Tables Model 14,Customer 3,291.38,4,0,47.94,2024,Aug,16.45%
ORD10764,8/17/23,8/23/23,Central,Office Supplies,Paper,Paper Model 40,Customer 173,133.64,6,0.3,-11.3,2023,Aug,-8.46%
ORD10765,6/12/22,6/17/22,South,Technology,Accessories,Accessories Model 49,Customer 24,188.98,3,0,35.53,2022,Jun,18.80%
ORD10766,6/2/22,6/6/22,South,Furniture,Bookcases,Bookcases Model 46,Customer 3,292.82,4,0.1,29.84,2022,Jun,10.19%
ORD10767,3/31/22,4/5/22,East,Furniture,Chairs,Chairs Model 39,Customer 223,234.15,4,0.1,32.36,2022,Mar,13.82%
ORD10768,3/29/23,4/4/23,Central,Office Supplies,Binders,Binders Model 7,Customer 19,174.08,6,0.2,17.96,2023,Mar,10.32%
ORD10769,5/21/23,5/28/23,Central,Technology,Accessories,Accessories Model 18,Customer 190,61.09,2,0,12.64,2023,May,20.69%
ORD10770,7/30/22,8/4/22,Central,Technology,Machines,Machines Model 30,Customer 163,189.59,4,0.3,5.57,2022,Jul,2.94%
ORD10771,2/15/23,2/21/23,West,Technology,Accessories,Accessories Model 44,Customer 152,206.70,1,0,15.34,2023,Feb,7.42%
ORD10772,2/24/22,3/1/22,Central,Technology,Machines,Machines Model 41,Customer 193,371.34,6,0,57.6,2022,Feb,15.51%
ORD10773,5/28/24,5/30/24,South,Office Supplies,Storage,Storage Model 2,Customer 45,307.55,1,0.2,11.58,2024,May,3.77%
ORD10774,3/25/22,4/1/22,South,Furniture,Chairs,Chairs Model 46,Customer 42,142.84,4,0.3,-13.73,2022,Mar,-9.61%
ORD10775,1/17/24,1/20/24,East,Office Supplies,Storage,Storage Model 42,Customer 96,165.51,2,0,16.58,2024,Jan,10.02%
ORD10776,5/8/24,5/13/24,West,Office Supplies,Paper,Paper Model 31,Customer 115,518.88,2,0,81.02,2024,May,15.61%
ORD10777,9/14/22,9/17/22,Central,Furniture,Chairs,Chairs Model 50,Customer 33,237.55,2,0.3,-7.08,2022,Sep,-2.98%
ORD10778,10/8/23,10/12/23,East,Technology,Machines,Machines Model 27,Customer 241,212.79,4,0,18.74,2023,Oct,8.81%
ORD10779,4/4/24,4/7/24,West,Technology,Phones,Phones Model 42,Customer 238,200.80,6,0.2,22.81,2024,Apr,11.36%
ORD10780,5/8/23,5/15/23,East,Technology,Phones,Phones Model 36,Customer 163,212.10,3,0,15.94,2023,May,7.52%
ORD10781,2/19/23,2/21/23,Central,Furniture,Tables,Tables Model 37,Customer 189,200.23,4,0.2,-2.73,2023,Feb,-1.36%
ORD10782,4/12/22,4/17/22,Central,Office Supplies,Storage,Storage Model 7,Customer 189,218.07,3,0,38.67,2022,Apr,17.73%
ORD10783,1/24/23,1/25/23,Central,Furniture,Tables,Tables Model 25,Customer 296,138.52,5,0.1,16.33,2023,Jan,11.79%
ORD10784,7/15/23,7/17/23,South,Office Supplies,Binders,Binders Model 8,Customer 146,462.23,3,0,78.67,2023,Jul,17.02%
ORD10785,4/12/23,4/18/23,South,Office Supplies,Storage,Storage Model 41,Customer 102,661.55,6,0.1,61.74,2023,Apr,9.33%
ORD10786,7/11/23,7/18/23,West,Technology,Machines,Machines Model 39,Customer 98,142.61,2,0.1,18.68,2023,Jul,13.10%
ORD10787,11/4/22,11/7/22,East,Technology,Phones,Phones Model 27,Customer 6,197.63,6,0.3,-20.69,2022,Nov,-10.47%
ORD10788,8/3/22,8/8/22,East,Furniture,Chairs,Chairs Model 49,Customer 122,367.15,5,0.3,0.63,2022,Aug,0.17%
ORD10789,11/17/23,11/18/23,East,Technology,Accessories,Accessories Model 18,Customer 26,222.32,1,0,44.31,2023,Nov,19.93%
ORD10790,9/25/24,9/29/24,East,Furniture,Tables,Tables Model 33,Customer 213,237.50,3,0.3,-2.55,2024,Sep,-1.07%
ORD10791,12/25/22,12/31/22,West,Technology,Machines,Machines Model 12,Customer 115,223.03,2,0,42.33,2022,Dec,18.98%
ORD10792,4/15/22,4/17/22,Central,Furniture,Tables,Tables Model 44,Customer 197,397.50,5,0.3,16.64,2022,Apr,4.19%
ORD10793,2/19/23,2/25/23,East,Furniture,Chairs,Chairs Model 48,Customer 139,410.08,5,0.2,27.4,2023,Feb,6.68%
ORD10794,6/11/23,6/13/23,East,Office Supplies,Paper,Paper Model 4,Customer 219,311.50,6,0,50.2,2023,Jun,16.12%
ORD10795,10/1/23,10/6/23,Central,Technology,Accessories,Accessories Model 36,Customer 69,272.05,2,0.1,49.04,2023,Oct,18.03%
ORD10796,1/3/23,1/6/23,West,Office Supplies,Storage,Storage Model 10,Customer 77,330.11,2,0,54.91,2023,Jan,16.63%
